5.955 0
5.985 0
6.015 0
6.045 0
6.075 0
6.105 0
6.135 0
6.165 0
6.195 0
6.225 0
6.255 0
6.285 0
6.315 0
6.345 0
6.375 0
6.405 0
6.435 0
6.465 0
6.495 0
6.525 0
6.555 0
6.585 0
6.615 0
6.645 0
6.675 0
6.705 0
6.735 0
6.765 0
6.795 0
6.825 0
6.855 0
6.885 0
6.915 0
6.945 0
6.975 0
7.005 0
7.035 0
7.065 0
7.095 0
7.125 0
7.155 0
7.185 0
7.215 0
7.245 0
7.275 0
7.305 0
7.335 0
7.365 0
7.395 0
7.425 0
7.455 0
7.485 0
7.515 0
7.545 0
7.575 0
7.605 0
7.635 0
7.665 0
7.695 0
7.725 0
7.755 0
7.785 0
7.815 0
7.845 0
7.875 0
7.905 0
7.935 0
7.965 0
7.995 0
8.025 0
8.055 0
8.085 0
8.115 0
8.145 0
8.175 0
8.205 0
8.235 0
8.265 0
8.295 0
8.325 0
8.355 0
8.385 0
8.415 0
8.445 0
8.475 0
8.505 0
8.535 0
8.565 0
8.595 0
8.625 0
8.655 0
8.685 0
8.715 0
8.745 0
8.775 0
8.805 0
8.835 0
8.865 0
8.895 0
8.925 0
8.955 0
8.985 0
9.015 0
9.045 0
9.075 0
9.105 0
9.135 0
9.165 0
9.195 0
9.225 0
9.255 0
9.285 0
9.315 0
9.345 0
9.375 0
9.405 0
9.435 0
9.465 0
9.495 0
9.525 0
9.555 0
9.585 0
9.615 0
9.645 0
9.675 0
9.705 0
9.735 0
9.765 0
9.795 0
9.825 0
9.855 0
9.885 0
9.915 0
9.945 0
9.975 0
10.005 0
10.035 0
10.065 0
10.095 0
10.125 0
10.155 0
10.185 0
10.215 0
10.245 0
10.275 0
10.305 0
10.335 0
10.365 0
10.395 0
10.425 0
10.455 0
10.485 0
10.515 0
10.545 0
10.575 0
10.605 0
10.635 0
10.665 0
10.695 0
10.725 0
10.755 0
10.785 0
10.815 0
10.845 0
10.875 0
10.905 0
10.935 0
10.965 0
10.995 0
11.025 0
11.055 0
11.085 0
11.115 0
11.145 0
11.175 0
11.205 0
11.235 0
11.265 0
11.295 0
11.325 0
11.355 0
11.385 0
11.415 0
11.445 0
11.475 0
11.505 0
11.535 0
11.565 0
11.595 0
11.625 0
11.655 0
11.685 0
11.715 0
11.745 0
11.775 0
11.805 0
11.835 0
11.865 0
11.895 0
11.925 0
11.955 0
11.985 0
12.015 0
12.045 0
12.075 0
12.105 0
12.135 0
12.165 0
12.195 0
12.225 0
12.255 0
12.285 0
12.315 0
12.345 0
12.375 0
12.405 0
12.435 0
12.465 0
12.495 0
12.525 0
12.555 0
12.585 0
12.615 0
12.645 0
12.675 0
12.705 0
12.735 0
12.765 0
12.795 0
12.825 0
12.855 0
12.885 0
12.915 0
12.945 0
12.975 0
13.005 0
13.035 0
13.065 0
13.095 0
13.125 0
13.155 0
13.185 0
13.215 0
13.245 0
13.275 0
13.305 0
13.335 0
13.365 0
13.395 0
13.425 0
13.455 0
13.485 0
13.515 0
13.545 0
13.575 0
13.605 0
13.635 0
13.665 0
13.695 0
13.725 0
13.755 0
13.785 0
13.815 0
13.845 0
13.875 0
13.905 0
13.935 0
13.965 0
13.995 0
14.025 0
14.055 0
14.085 0
14.115 0
14.145 0
14.175 0
14.205 0
14.235 0
14.265 0
14.295 0
14.325 0
14.355 0
14.385 0
14.415 0
14.445 0
14.475 0
14.505 0
14.535 0
14.565 0
14.595 0
14.625 0
14.655 0
14.685 0
14.715 0
14.745 0
14.775 0
14.805 0
14.835 0
14.865 0
14.895 0
14.925 0
14.955 0
14.985 0
15.015 0
15.045 0
15.075 0
15.105 0
15.135 0
15.165 0
15.195 0
15.225 0
15.255 0
15.285 0
15.315 0
15.345 0
15.375 0
15.405 0
15.435 0
15.465 0
15.495 0
15.525 0
15.555 0
15.585 0
15.615 0
15.645 0
15.675 0
15.705 0
15.735 0
15.765 0
15.795 0
15.825 0
15.855 0
15.885 0
15.915 0
15.945 0
15.975 0
16.005 0
16.035 0
16.065 0
16.095 0
16.125 0
16.155 0
16.185 0
16.215 0
16.245 0
16.275 0
16.305 0
16.335 0
16.365 0
16.395 0
16.425 0
16.455 0
16.485 0
16.515 0
16.545 0
16.575 0
16.605 0
16.635 0
16.665 0
16.695 0
16.725 0
16.755 0
16.785 0
16.815 0
16.845 0
16.875 0
16.905 0
16.935 0
16.965 0
16.995 0
17.025 0
17.055 0
17.085 0
17.115 0
17.145 0
17.175 0
17.205 0
17.235 0
17.265 0
17.295 0
17.325 0
17.355 0
17.385 0
17.415 0
17.445 0
17.475 0
17.505 4.2039e-45
17.535 1.68156e-44
17.565 6.16571e-44
17.595 2.10195e-43
17.625 6.92241e-43
17.655 2.2673e-42
17.685 7.36803e-42
17.715 2.37912e-41
17.745 7.63329e-41
17.775 2.43345e-40
17.805 7.70791e-40
17.835 2.42576e-39
17.865 7.58478e-39
17.895 2.35622e-38
17.925 7.27206e-38
17.955 2.22976e-37
17.985 6.79218e-37
18.015 2.05543e-36
18.045 6.17914e-36
18.075 1.84534e-35
18.105 5.47444e-35
18.135 1.61327e-34
18.165 4.72248e-34
18.195 1.37315e-33
18.225 3.9659e-33
18.255 1.13771e-32
18.285 3.24173e-32
18.315 9.17421e-32
18.345 2.57867e-31
18.375 7.19862e-31
18.405 1.9958e-30
18.435 5.49529e-30
18.465 1.50265e-29
18.495 4.08045e-29
18.525 1.10035e-28
18.555 2.94657e-28
18.585 7.83522e-28
18.615 2.06883e-27
18.645 5.4241e-27
18.675 1.41204e-26
18.705 3.64981e-26
18.735 9.36674e-26
18.765 2.38664e-25
18.795 6.03746e-25
18.825 1.51628e-24
18.855 3.78051e-24
18.885 9.35737e-24
18.915 2.2992e-23
18.945 5.608e-23
18.975 1.3578e-22
19.005 3.26319e-22
19.035 7.7843e-22
19.065 1.84311e-21
19.095 4.33139e-21
19.125 1.01026e-20
19.155 2.33858e-20
19.185 5.37245e-20
19.215 1.22484e-19
19.245 2.77117e-19
19.275 6.22163e-19
19.305 1.38609e-18
19.335 3.06413e-18
19.365 6.72109e-18
19.395 1.46276e-17
19.425 3.15859e-17
19.455 6.7668e-17
19.485 1.43823e-16
19.515 3.03261e-16
19.545 6.34349e-16
19.575 1.31628e-15
19.605 2.70933e-15
19.635 5.53161e-15
19.665 1.12022e-14
19.695 2.25009e-14
19.725 4.48254e-14
19.755 8.85647e-14
19.785 1.73537e-13
19.815 3.37211e-13
19.845 6.49788e-13
19.875 1.24161e-12
19.905 2.35249e-12
19.935 4.41958e-12
19.965 8.23236e-12
19.995 1.52035e-11
20.025 2.78368e-11
20.055 5.05284e-11
20.085 9.09228e-11
20.115 1.62187e-10
20.145 2.86776e-10
20.175 5.0262e-10
20.205 8.73147e-10
20.235 1.50338e-09
20.265 2.56545e-09
20.295 4.33868e-09
20.325 7.27161e-09
20.355 1.20772e-08
20.385 1.98769e-08
20.415 3.24159e-08
20.445 5.23816e-08
20.475 8.38676e-08
20.505 1.33042e-07
20.535 2.09096e-07
20.565 3.25574e-07
20.595 5.02211e-07
20.625 7.67433e-07
20.655 1.16172e-06
20.685 1.74201e-06
20.715 2.58751e-06
20.745 3.807e-06
20.775 5.54807e-06
20.805 8.00852e-06
20.835 1.145e-05
20.865 1.62143e-05
20.895 2.27418e-05
20.925 3.15927e-05
20.955 4.3469e-05
20.985 5.92393e-05
21.015 7.9962e-05
21.045 0.000106908
21.075 0.000141579
21.105 0.000185724
21.135 0.000241345
21.165 0.000310695
21.195 0.000396265
21.225 0.000500759
21.255 0.000627051
21.285 0.00077814
21.315 0.000957081
21.345 0.00116691
21.375 0.00141056
21.405 0.00169082
21.435 0.00201018
21.465 0.00237086
21.495 0.00277469
21.525 0.00322313
21.555 0.00371724
21.585 0.00425775
21.615 0.00484503
21.645 0.00547927
21.675 0.0061605
21.705 0.00688873
21.735 0.00766409
21.765 0.00848688
21.795 0.00935772
21.825 0.0102776
21.855 0.0112481
21.885 0.012271
21.915 0.0133487
21.945 0.0144843
21.975 0.015681
22.005 0.0169425
22.035 0.0182728
22.065 0.0196762
22.095 0.021157
22.125 0.0227199
22.155 0.0243693
22.185 0.0261097
22.215 0.0279455
22.245 0.0298812
22.275 0.0319211
22.305 0.0340692
22.335 0.0363296
22.365 0.0387063
22.395 0.0412027
22.425 0.0438228
22.455 0.0465699
22.485 0.0494471
22.515 0.0524578
22.545 0.0556048
22.575 0.058891
22.605 0.0623187
22.635 0.0658903
22.665 0.0696079
22.695 0.0734734
22.725 0.077488
22.755 0.0816532
22.785 0.0859698
22.815 0.0904383
22.845 0.095059
22.875 0.0998313
22.905 0.104755
22.935 0.109829
22.965 0.115051
22.995 0.120421
23.025 0.125934
23.055 0.131589
23.085 0.137382
23.115 0.14331
23.145 0.149366
23.175 0.155548
23.205 0.161848
23.235 0.168263
23.265 0.174783
23.295 0.181404
23.325 0.188116
23.355 0.194912
23.385 0.201783
23.415 0.20872
23.445 0.215714
23.475 0.222754
23.505 0.22983
23.535 0.23693
23.565 0.244044
23.595 0.251159
23.625 0.258264
23.655 0.265345
23.685 0.27239
23.715 0.279387
23.745 0.286322
23.775 0.293181
23.805 0.299951
23.835 0.306618
23.865 0.31317
23.895 0.319591
23.925 0.325868
23.955 0.331988
23.985 0.337938
24.015 0.343704
24.045 0.349274
24.075 0.354633
24.105 0.359771
24.135 0.364676
24.165 0.369335
24.195 0.373738
24.225 0.377874
24.255 0.381733
24.285 0.385306
24.315 0.388584
24.345 0.391559
24.375 0.394223
24.405 0.39657
24.435 0.398594
24.465 0.400291
24.495 0.401654
24.525 0.402682
24.555 0.403372
24.585 0.403721
24.615 0.403729
24.645 0.403396
24.675 0.402723
24.705 0.401712
24.735 0.400364
24.765 0.398683
24.795 0.396675
24.825 0.394343
24.855 0.391692
24.885 0.388732
24.915 0.385467
24.945 0.381906
24.975 0.37806
25.005 0.373935
25.035 0.369542
25.065 0.364892
25.095 0.359997
25.125 0.354867
25.155 0.349514
25.185 0.34395
25.215 0.338189
25.245 0.332244
25.275 0.326127
25.305 0.319851
25.335 0.313431
25.365 0.306881
25.395 0.300213
25.425 0.293442
25.455 0.286581
25.485 0.279643
25.515 0.272643
25.545 0.265593
25.575 0.258506
25.605 0.251396
25.635 0.244274
25.665 0.237153
25.695 0.230045
25.725 0.222962
25.755 0.215913
25.785 0.20891
25.815 0.201964
25.845 0.195083
25.875 0.188277
25.905 0.181555
25.935 0.174925
25.965 0.168394
25.995 0.161969
26.025 0.155658
26.055 0.149467
26.085 0.1434
26.115 0.137463
26.145 0.13166
26.175 0.125995
26.205 0.120472
26.235 0.115093
26.265 0.109862
26.295 0.104779
26.325 0.0998474
26.355 0.095067
26.385 0.0904387
26.415 0.085963
26.445 0.0816396
26.475 0.0774679
26.505 0.0734471
26.535 0.0695761
26.565 0.0658532
26.595 0.0622768
26.625 0.0588446
26.655 0.0555545
26.685 0.0524039
26.715 0.0493902
26.745 0.0465102
26.775 0.0437612
26.805 0.0411397
26.835 0.0386425
26.865 0.0362661
26.895 0.034007
26.925 0.0318616
26.955 0.0298262
26.985 0.0278973
27.015 0.0260709
27.045 0.0243434
27.075 0.0227112
27.105 0.0211704
27.135 0.0197174
27.165 0.0183486
27.195 0.0170604
27.225 0.0158491
27.255 0.0147114
27.285 0.0136437
27.315 0.0126428
27.345 0.0117054
27.375 0.0108283
27.405 0.0100084
27.435 0.00924279
27.465 0.00852848
27.495 0.0078627
27.525 0.00724275
27.555 0.00666602
27.585 0.00613002
27.615 0.00563232
27.645 0.00517065
27.675 0.00474279
27.705 0.00434665
27.735 0.00398021
27.765 0.00364158
27.795 0.00332892
27.825 0.00304053
27.855 0.00277477
27.885 0.00253008
27.915 0.00230502
27.945 0.0020982
27.975 0.00190831
28.005 0.00173413
28.035 0.00157452
28.065 0.00142838
28.095 0.0012947
28.125 0.00117254
28.155 0.00106101
28.185 0.000959266
28.215 0.000866544
28.245 0.000782121
28.275 0.000705323
28.305 0.000635526
28.335 0.00057215
28.365 0.000514656
28.395 0.000462547
28.425 0.000415361
28.455 0.000372672
28.485 0.000334086
28.515 0.000299241
28.545 0.000267802
28.575 0.000239463
28.605 0.000213941
28.635 0.000190977
28.665 0.000170333
28.695 0.000151791
28.725 0.000135153
28.755 0.000120236
28.785 0.000106875
28.815 9.49182e-05
28.845 8.42272e-05
28.875 7.46769e-05
28.905 6.61531e-05
28.935 5.85525e-05
28.965 5.17812e-05
28.995 4.5754e-05
29.025 4.03939e-05
29.055 3.56315e-05
29.085 3.14039e-05
29.115 2.76544e-05
29.145 2.43318e-05
29.175 2.13902e-05
29.205 1.87883e-05
29.235 1.64888e-05
29.265 1.44585e-05
29.295 1.26674e-05
29.325 1.10887e-05
29.355 9.69855e-06
29.385 8.47544e-06
29.415 7.40028e-06
29.445 6.45603e-06
29.475 5.62747e-06
29.505 4.90107e-06
29.535 4.26481e-06
29.565 3.70799e-06
29.595 3.22112e-06
29.625 2.79581e-06
29.655 2.42459e-06
29.685 2.10087e-06
29.715 1.81882e-06
29.745 1.5733e-06
29.775 1.35977e-06
29.805 1.17421e-06
29.835 1.01312e-06
29.865 8.73379e-07
29.895 7.52275e-07
29.925 6.47412e-07
29.955 5.56692e-07
29.985 4.78277e-07
